codigo_dane,municipio,subregion,periodo,ano_inicio,ano_fin,clase,hectareas,hectareas_anuales,fuente,estimado
05847,Urrao,Urrao,2022-2023,2022,2023,Sin Información,0.23,0.23,shapefile,False
05873,Vigía del Fuerte,Atrato,2022-2023,2022,2023,Bosque Estable,143753.82,143753.82,shapefile,False
05873,Vigía del Fuerte,Atrato,2022-2023,2022,2023,Deforestación,33.06,33.06,shapefile,False
05873,Vigía del Fuerte,Atrato,2022-2023,2022,2023,No Bosque Estable,21656.44,21656.44,shapefile,False
05873,Vigía del Fuerte,Atrato,2022-2023,2022,2023,Sin Información,0.88,0.88,shapefile,False
05004,Abriaquí,Nutibara,2023-2024,2023,2024,Deforestación,12.14,12.14,estimado,True
05045,Apartadó,Centro,2023-2024,2023,2024,Deforestación,78.45,78.45,estimado,True
05051,Arboletes,Caribe,2023-2024,2023,2024,Deforestación,55.82,55.82,estimado,True
05147,Carepa,Centro,2023-2024,2023,2024,Deforestación,0.0,0.0,estimado,True
05138,Cañasgordas,Nutibara,2023-2024,2023,2024,Deforestación,4.06,4.06,estimado,True
05172,Chigorodó,Centro,2023-2024,2023,2024,Deforestación,47.16,47.16,estimado,True
05234,Dabeiba,Nutibara,2023-2024,2023,2024,Deforestación,266.64,266.64,estimado,True
05284,Frontino,Nutibara,2023-2024,2023,2024,Deforestación,211.96,211.96,estimado,True
05306,Giraldo,Nutibara,2023-2024,2023,2024,Deforestación,13.3,13.3,estimado,True
05475,Murindó,Atrato,2023-2024,2023,2024,Deforestación,87.44,87.44,estimado,True
05480,Mutatá,Centro,2023-2024,2023,2024,Deforestación,122.98,122.98,estimado,True
05490,Necoclí,Caribe,2023-2024,2023,2024,Deforestación,37.6,37.6,estimado,True
05543,Peque,Nutibara,2023-2024,2023,2024,Deforestación,0.98,0.98,estimado,True
05659,San Juan de Urabá,Caribe,2023-2024,2023,2024,Deforestación,12.35,12.35,estimado,True
05665,San Pedro de Urabá,Caribe,2023-2024,2023,2024,Deforestación,17.03,17.03,estimado,True
05837,Turbo,Centro,2023-2024,2023,2024,Deforestación,211.29,211.29,estimado,True
05842,Uramita,Nutibara,2023-2024,2023,2024,Deforestación,5.87,5.87,estimado,True
05847,Urrao,Urrao,2023-2024,2023,2024,Deforestación,398.75,398.75,estimado,True
05873,Vigía del Fuerte,Atrato,2023-2024,2023,2024,Deforestación,12.99,12.99,estimado,True
